,year,file,industry,sic_code,sic_cat
3826,2014,2014-11-18_1349454.,SERVICES-COMPUTER PROCESSING & DATA PREPARATION,7374,Services
3827,2014,2014-11-21_1385187.,SURGICAL & MEDICAL INSTRUMENTS & APPARATUS,3841,Manufacturing
3828,2014,2014-11-21_64670.,ELECTROMEDICAL & ELECTROTHERAPEUTIC APPARATUS,3845,Manufacturing
3829,2014,2014-11-24_104207.,RETAIL-DRUG STORES AND PROPRIETARY STORES,5912,Retail Trade
3830,2014,2014-12-02_1046859.,MOTOR VEHICLE PARTS & ACCESSORIES,3714,Manufacturing
3831,2014,2014-12-02_912898.,REAL ESTATE INVESTMENT TRUSTS,6798,"Finance, Insurance and Real Estate"
3832,2014,2014-12-04_934547.,"SAVINGS INSTITUTION, FEDERALLY CHARTERED",6035,"Finance, Insurance and Real Estate"
3833,2014,2014-12-08_927807.,NATIONAL COMMERCIAL BANKS,6021,"Finance, Insurance and Real Estate"
3834,2014,2014-12-15_1499875.,REAL ESTATE INVESTMENT TRUSTS,6798,"Finance, Insurance and Real Estate"
3835,2014,2014-12-15_872835.,"SAVINGS INSTITUTION, FEDERALLY CHARTERED",6035,"Finance, Insurance and Real Estate"
3836,2014,2014-12-17_820736.,RADIO & TV BROADCASTING & COMMUNICATIONS EQUIPMENT,3663,Manufacturing
3837,2014,2014-12-19_1096142.,SERVICES-HOME HEALTH CARE SERVICES,8082,Services
3838,2014,2014-12-19_1457543.,SURGICAL & MEDICAL INSTRUMENTS & APPARATUS,3841,Manufacturing
3839,2014,2014-12-22_1397807.,REAL ESTATE INVESTMENT TRUSTS,6798,"Finance, Insurance and Real Estate"
3840,2014,2014-12-22_1424847.,CIGARETTES,2111,Manufacturing
3841,2014,2014-12-22_311471.,CRUDE PETROLEUM & NATURAL GAS,1311,Mining
3842,2014,2014-12-23_1020569.,PUBLIC WAREHOUSING & STORAGE,4220,Transportation
3843,2014,2014-12-23_1490626.,REAL ESTATE INVESTMENT TRUSTS,6798,"Finance, Insurance and Real Estate"
3844,2014,2014-12-23_720500.,"SPECIAL INDUSTRY MACHINERY, NEC",3559,Manufacturing
3845,2014,2014-12-23_840883.,"SPECIAL INDUSTRY MACHINERY, NEC",3559,Manufacturing
3846,2014,2014-12-23_914398.,"ELECTRONIC COMPONENTS, NEC",3679,Manufacturing
3847,2014,2014-12-24_1182129.,PHARMACEUTICAL PREPARATIONS,2834,Manufacturing
3848,2014,2014-12-24_69499.,PHARMACEUTICAL PREPARATIONS,2834,Manufacturing
3849,2014,2014-12-29_739608.,GRAIN MILL PRODUCTS,2040,Manufacturing
3850,2015,2015-01-05_353944.,MISCELLANEOUS MANUFACTURING INDUSTRIES,3990,Manufacturing
3851,2015,2015-01-06_1412109.,"SAVINGS INSTITUTION, FEDERALLY CHARTERED",6035,"Finance, Insurance and Real Estate"
3852,2015,2015-01-06_1518715.,"SAVINGS INSTITUTIONS, NOT FEDERALLY CHARTERED",6036,"Finance, Insurance and Real Estate"
3853,2015,2015-01-08_1062530.,WHOLESALE-COMPUTER & PERIPHERAL EQUIPMENT & SOFTWARE,5045,Wholesale Trade
3854,2015,2015-01-09_1516007.,PIPE LINES (NO NATURAL GAS),4610,Transportation
3855,2015,2015-01-13_1350072.,"SAVINGS INSTITUTIONS, NOT FEDERALLY CHARTERED",6036,"Finance, Insurance and Real Estate"
3856,2015,2015-01-14_1089819.,ELECTRIC SERVICES,4911,Transportation
3857,2015,2015-01-16_1023131.,SERVICES-COMMERCIAL PHYSICAL & BIOLOGICAL RESEARCH,8731,Services
3858,2015,2015-01-16_1562214.,INVESTMENT ADVICE,6282,"Finance, Insurance and Real Estate"
3859,2015,2015-01-20_1357326.,COMPUTER COMMUNICATIONS EQUIPMENT,3576,Manufacturing
3860,2015,2015-01-20_1482512.,REAL ESTATE,6500,"Finance, Insurance and Real Estate"
3861,2015,2015-01-20_1589526.,TRUCK & BUS BODIES,3713,Manufacturing
3862,2015,2015-01-21_1504937.,RETAIL-EATING PLACES,5812,Retail Trade
3863,2015,2015-01-22_1092914.,NATURAL GAS TRANSMISSION,4922,Transportation
3864,2015,2015-01-22_1347218.,NATURAL GAS TRANSMISSION,4922,Transportation
3865,2015,2015-01-22_1389170.,NATURAL GAS TRANSMISSION,4922,Transportation
3866,2015,2015-01-22_700863.,NATIONAL COMMERCIAL BANKS,6021,"Finance, Insurance and Real Estate"
3867,2015,2015-01-23_1350773.,SERVICES-COMPUTER PROCESSING & DATA PREPARATION,7374,Services
3868,2015,2015-01-27_850693.,PHARMACEUTICAL PREPARATIONS,2834,Manufacturing
3869,2015,2015-01-28_1302707.,WATER TRANSPORTATION,4400,Transportation
3870,2015,2015-01-29_1171500.,"FIRE, MARINE & CASUALTY INSURANCE",6331,"Finance, Insurance and Real Estate"
3871,2015,2015-01-30_908837.,"COMMERCIAL BANKS, NEC",6029,"Finance, Insurance and Real Estate"
3872,2015,2015-02-02_1375320.,"SAVINGS INSTITUTIONS, NOT FEDERALLY CHARTERED",6036,"Finance, Insurance and Real Estate"
3873,2015,2015-02-02_863157.,"RETAIL-RETAIL STORES, NEC",5990,Retail Trade
3874,2015,2015-02-04_1447028.,PHARMACEUTICAL PREPARATIONS,2834,Manufacturing
3875,2015,2015-02-05_915862.,RETAIL-AUTO DEALERS & GASOLINE STATIONS,5500,Retail Trade
3876,2015,2015-02-06_1232241.,TELEVISION BROADCASTING STATIONS,4833,Transportation
3877,2015,2015-02-06_20232.,"SERVICES-MAILING, REPRODUCTION, COMMERCIAL ART & PHOTOGRAPHY",7330,Services
3878,2015,2015-02-06_832428.,TELEVISION BROADCASTING STATIONS,4833,Transportation
3879,2015,2015-02-09_815065.,"ORTHOPEDIC, PROSTHETIC & SURGICAL APPLIANCES & SUPPLIES",3842,Manufacturing
3880,2015,2015-02-10_1322705.,SEMICONDUCTORS & RELATED DEVICES,3674,Manufacturing
3881,2015,2015-02-10_845385.,INDUSTRIAL & COMMERCIAL FANS & BLOWERS & AIR PURIFYING EQUIP,3564,Manufacturing
3882,2015,2015-02-13_1411303.,STATE COMMERCIAL BANKS,6022,"Finance, Insurance and Real Estate"
3883,2015,2015-02-13_1485527.,"SAVINGS INSTITUTION, FEDERALLY CHARTERED",6035,"Finance, Insurance and Real Estate"
3884,2015,2015-02-13_1509273.,"OIL, GAS FIELD SERVICES, NBC",1389,Mining
3885,2015,2015-02-17_946673.,STATE COMMERCIAL BANKS,6022,"Finance, Insurance and Real Estate"
3886,2015,2015-02-19_808362.,OIL & GAS FILED MACHINERY & EQUIPMENT,3533,Manufacturing
3887,2015,2015-02-23_890846.,SURGICAL & MEDICAL INSTRUMENTS & APPARATUS,3841,Manufacturing
3888,2015,2015-03-03_1002225.,SERVICES-COMPUTER PROGRAMMING SERVICES,7371,Services
3889,2015,2015-03-09_1513971.,"SAVINGS INSTITUTION, FEDERALLY CHARTERED",6035,"Finance, Insurance and Real Estate"
3890,2015,2015-03-20_1412665.,STATE COMMERCIAL BANKS,6022,"Finance, Insurance and Real Estate"
3891,2015,2015-03-20_1575988.,BLANK CHECKS,6770,"Finance, Insurance and Real Estate"
3892,2015,2015-03-24_1311596.,PHARMACEUTICAL PREPARATIONS,2834,Manufacturing
3893,2015,2015-03-24_1338613.,CRUDE PETROLEUM & NATURAL GAS,1311,Mining
3894,2015,2015-03-25_869986.,SEMICONDUCTORS & RELATED DEVICES,3674,Manufacturing
3895,2015,2015-03-25_949156.,"FIRE, MARINE & CASUALTY INSURANCE",6331,"Finance, Insurance and Real Estate"
3896,2015,2015-03-26_354707.,ELECTRIC SERVICES,4911,Transportation
3897,2015,2015-03-27_1588869.,BLANK CHECKS,6770,"Finance, Insurance and Real Estate"
3898,2015,2015-04-01_1070154.,NATIONAL COMMERCIAL BANKS,6021,"Finance, Insurance and Real Estate"
3899,2015,2015-04-01_722256.,STATE COMMERCIAL BANKS,6022,"Finance, Insurance and Real Estate"
3900,2015,2015-04-03_1173752.,"COMPUTER PERIPHERAL EQUIPMENT, NEC",3577,Manufacturing
3901,2015,2015-04-08_1292556.,MISCELLANEOUS CHEMICAL PRODUCTS,2890,Manufacturing
3902,2015,2015-04-08_1590584.,"HOTELS, ROOMING HOUSE, CAMPS & OTHER LODGING PLACES",7000,Services
3903,2015,2015-04-10_1274057.,PHARMACEUTICAL PREPARATIONS,2834,Manufacturing
3904,2015,2015-04-10_1394159.,TRANSPORTATION SERVICES,4700,Transportation
3905,2015,2015-04-16_921590.,"SAVINGS INSTITUTION, FEDERALLY CHARTERED",6035,"Finance, Insurance and Real Estate"
3906,2015,2015-04-17_1111335.,MOTOR VEHICLE PARTS & ACCESSORIES,3714,Manufacturing
3907,2015,2015-04-22_201461.,NATIONAL COMMERCIAL BANKS,6021,"Finance, Insurance and Real Estate"
3908,2015,2015-04-24_1524471.,"COMMUNICATIONS EQUIPMENT, NEC",3669,Manufacturing
3909,2015,2015-04-27_854701.,SEMICONDUCTORS & RELATED DEVICES,3674,Manufacturing
3910,2015,2015-04-30_1076195.,SERVICES-MEMBERSHIP SPORTS & RECREATION CLUBS,7997,Services
3911,2015,2015-05-01_1256069.,REAL ESTATE INVESTMENT TRUSTS,6798,"Finance, Insurance and Real Estate"
3912,2015,2015-05-01_1493491.,"SAVINGS INSTITUTION, FEDERALLY CHARTERED",6035,"Finance, Insurance and Real Estate"
3913,2015,2015-05-04_1071255.,SERVICES-MISCELLANEOUS AMUSEMENT & RECREATION,7990,Services
3914,2015,2015-05-04_1071625.,RETAIL-MISCELLANEOUS SHOPPING GOODS STORES,5940,Retail Trade
3915,2015,2015-05-04_1471256.,BEVERAGES,2080,Manufacturing
3916,2015,2015-05-06_25212.,BOOK PRINTING,2732,Manufacturing
3917,2015,2015-05-08_1078075.,SERVICES-COMPUTER INTEGRATED SYSTEMS DESIGN,7373,Services
3918,2015,2015-05-08_1404592.,GOLD & SILVER ORES,1040,Mining
3919,2015,2015-05-11_854852.,"ELECTRONIC COMPONENTS, NEC",3679,Manufacturing
3920,2015,2015-05-12_1137861.,"ORTHOPEDIC, PROSTHETIC & SURGICAL APPLIANCES & SUPPLIES",3842,Manufacturing
3921,2015,2015-05-12_1485001.,"SAVINGS INSTITUTION, FEDERALLY CHARTERED",6035,"Finance, Insurance and Real Estate"
3922,2015,2015-05-13_1500711.,"SAVINGS INSTITUTIONS, NOT FEDERALLY CHARTERED",6036,"Finance, Insurance and Real Estate"
3923,2015,2015-05-14_1543418.,GOLD & SILVER ORES,1040,Mining
3924,2015,2015-05-14_737300.,SERVICES-PREPACKAGED SOFTWARE,7372,Services
3925,2015,2015-05-18_1080099.,SERVICES-PREPACKAGED SOFTWARE,7372,Services
3926,2015,2015-05-18_800240.,RETAIL-MISCELLANEOUS SHOPPING GOODS STORES,5940,Retail Trade
3927,2015,2015-05-19_1001279.,SERVICES-COMPUTER PROCESSING & DATA PREPARATION,7374,Services
3928,2015,2015-05-21_1159297.,PAPER MILLS,2621,Manufacturing
3929,2015,2015-05-21_1492633.,"SERVICES-BUSINESS SERVICES, NEC",7389,Services
3930,2015,2015-05-21_230498.,PAPERBOARD CONTAINERS & BOXES,2650,Manufacturing
3931,2015,2015-05-26_1165880.,"FIRE, MARINE & CASUALTY INSURANCE",6331,"Finance, Insurance and Real Estate"
3932,2015,2015-05-26_1408287.,"SPECIALTY CLEANING, POLISHING AND SANITATION PREPARATIONS",2842,Manufacturing
3933,2015,2015-05-28_1304740.,NATIONAL COMMERCIAL BANKS,6021,"Finance, Insurance and Real Estate"
3934,2015,2015-05-29_1166220.,SERVICES-PREPACKAGED SOFTWARE,7372,Services
3935,2015,2015-06-01_1392522.,SEMICONDUCTORS & RELATED DEVICES,3674,Manufacturing
3936,2015,2015-06-01_1478950.,REAL ESTATE INVESTMENT TRUSTS,6798,"Finance, Insurance and Real Estate"
3937,2015,2015-06-02_1545158.,FOOD & KINDRED PRODUCTS,2000,Manufacturing
3938,2015,2015-06-04_1365997.,NATIONAL COMMERCIAL BANKS,6021,"Finance, Insurance and Real Estate"
3939,2015,2015-06-05_1123735.,"SAVINGS INSTITUTION, FEDERALLY CHARTERED",6035,"Finance, Insurance and Real Estate"
3940,2015,2015-06-08_1363851.,INSURANCE AGENTS BROKERS & SERVICES,6411,"Finance, Insurance and Real Estate"
3941,2015,2015-06-10_1106851.,SEMICONDUCTORS & RELATED DEVICES,3674,Manufacturing
3942,2015,2015-06-10_1576044.,NATURAL GAS TRANSMISSION,4922,Transportation
3943,2015,2015-06-11_1585583.,RETAIL-EATING PLACES,5812,Retail Trade
3944,2015,2015-06-15_1326200.,DEEP SEA FOREIGN TRANSPORTATION OF FREIGHT,4412,Transportation
3945,2015,2015-06-15_1474042.,DEEP SEA FOREIGN TRANSPORTATION OF FREIGHT,4412,Transportation
3946,2015,2015-06-15_911635.,REAL ESTATE INVESTMENT TRUSTS,6798,"Finance, Insurance and Real Estate"
3947,2015,2015-06-16_1340282.,CRUDE PETROLEUM & NATURAL GAS,1311,Mining
3948,2015,2015-06-19_1068717.,ROLLING DRAWING & EXTRUDING OF NONFERROUS METALS,3350,Manufacturing
3949,2015,2015-06-23_1329799.,STATE COMMERCIAL BANKS,6022,"Finance, Insurance and Real Estate"
3950,2015,2015-06-23_9389.,METAL CANS,3411,Manufacturing
3951,2015,2015-06-24_1512499.,TRANSPORTATION SERVICES,4700,Transportation
3952,2015,2015-06-26_75829.,"GENERAL INDUSTRIAL MACHINERY & EQUIPMENT, NEC",3569,Manufacturing
3953,2015,2015-06-30_1391636.,SERVICES-COMPUTER INTEGRATED SYSTEMS DESIGN,7373,Services
3954,2015,2015-07-06_932111.,SEMICONDUCTORS & RELATED DEVICES,3674,Manufacturing
3955,2015,2015-07-10_899723.,MISCELLANEOUS MANUFACTURING INDUSTRIES,3990,Manufacturing
3956,2015,2015-07-16_922863.,TRUCKING (NO LOCAL),4213,Transportation
3957,2015,2015-07-20_1527349.,BLANK CHECKS,6770,"Finance, Insurance and Real Estate"
3958,2015,2015-07-20_792641.,SERVICES-MEDICAL LABORATORIES,8071,Services
3959,2015,2015-07-20_874214.,RETAIL-WOMEN'S CLOTHING STORES,5621,Retail Trade
3960,2015,2015-07-21_353230.,RETAIL-DRUG STORES AND PROPRIETARY STORES,5912,Retail Trade
3961,2015,2015-07-28_1392562.,"SAVINGS INSTITUTION, FEDERALLY CHARTERED",6035,"Finance, Insurance and Real Estate"
3962,2015,2015-07-28_1623613.,PHARMACEUTICAL PREPARATIONS,2834,Manufacturing
3963,2015,2015-07-31_1299901.,REAL ESTATE INVESTMENT TRUSTS,6798,"Finance, Insurance and Real Estate"
3964,2015,2015-07-31_1422862.,"GENERAL INDUSTRIAL MACHINERY & EQUIPMENT, NEC",3569,Manufacturing
3965,2015,2015-08-03_1541157.,PHARMACEUTICAL PREPARATIONS,2834,Manufacturing
3966,2015,2015-08-04_1410567.,REAL ESTATE INVESTMENT TRUSTS,6798,"Finance, Insurance and Real Estate"
3967,2015,2015-08-05_39047.,RETAIL-EATING PLACES,5812,Retail Trade
3968,2015,2015-08-05_852564.,OPHTHALMIC GOODS,3851,Manufacturing
3969,2015,2015-08-07_1315657.,"FUNCTIONS RELATED TO DEPOSITORY BANKING, NEC",6099,"Finance, Insurance and Real Estate"
3970,2015,2015-08-10_839470.,METAL MINING,1000,Mining
3971,2015,2015-08-12_1383571.,PRIMARY SMELTING & REFINING OF NONFERROUS METALS,3330,Manufacturing
3972,2015,2015-08-17_74303.,CHEMICALS & ALLIED PRODUCTS,2800,Manufacturing
3973,2015,2015-08-18_1046859.,MOTOR VEHICLE PARTS & ACCESSORIES,3714,Manufacturing
3974,2015,2015-08-20_1091667.,CABLE & OTHER PAY TELEVISION SERVICES,4841,Transportation
3975,2015,2015-08-20_1377013.,CABLE & OTHER PAY TELEVISION SERVICES,4841,Transportation
3976,2015,2015-08-20_888919.,"FIRE, MARINE & CASUALTY INSURANCE",6331,"Finance, Insurance and Real Estate"
3977,2015,2015-08-21_1436304.,PHARMACEUTICAL PREPARATIONS,2834,Manufacturing
3978,2015,2015-08-21_864683.,ELECTROMEDICAL & ELECTROTHERAPEUTIC APPARATUS,3845,Manufacturing
3979,2015,2015-08-24_768251.,SEMICONDUCTORS & RELATED DEVICES,3674,Manufacturing
3980,2015,2015-08-27_741114.,DAIRY PRODUCTS,2020,Manufacturing
3981,2015,2015-08-27_85974.,OPERATIVE BUILDERS,1531,Construction
3982,2015,2015-08-27_878560.,OPERATIVE BUILDERS,1531,Construction
3983,2015,2015-08-27_923118.,REAL ESTATE INVESTMENT TRUSTS,6798,"Finance, Insurance and Real Estate"
3984,2015,2015-08-28_1304464.,NATURAL GAS TRANSMISSION,4922,Transportation
3985,2015,2015-08-28_49071.,HOSPITAL & MEDICAL SERVICE PLANS,6324,"Finance, Insurance and Real Estate"
3986,2015,2015-09-03_1364541.,CRUDE PETROLEUM & NATURAL GAS,1311,Mining
3987,2015,2015-09-03_1493552.,"SAVINGS INSTITUTION, FEDERALLY CHARTERED",6035,"Finance, Insurance and Real Estate"
3988,2015,2015-09-03_1504747.,"SOAP, DETERGENT, CLEANING PREPARATIONS, PERFUMES, COSMETICS",2840,Manufacturing
3989,2015,2015-09-03_1519632.,CRUDE PETROLEUM & NATURAL GAS,1311,Mining
3990,2015,2015-09-04_1464720.,REAL ESTATE,6500,"Finance, Insurance and Real Estate"
3991,2015,2015-09-08_350907.,ELECTROMEDICAL & ELECTROTHERAPEUTIC APPARATUS,3845,Manufacturing
3992,2015,2015-09-11_20171.,"FIRE, MARINE & CASUALTY INSURANCE",6331,"Finance, Insurance and Real Estate"
3993,2015,2015-09-11_944765.,SERVICES-COMPUTER INTEGRATED SYSTEMS DESIGN,7373,Services
3994,2015,2015-09-15_1141107.,RADIO & TV BROADCASTING & COMMUNICATIONS EQUIPMENT,3663,Manufacturing
3995,2015,2015-09-15_1513161.,MORTGAGE BANKERS & LOAN CORRESPONDENTS,6162,"Finance, Insurance and Real Estate"
3996,2015,2015-09-17_1138817.,NATIONAL COMMERCIAL BANKS,6021,"Finance, Insurance and Real Estate"
3997,2015,2015-09-17_38067.,OPERATORS OF NONRESIDENTIAL BUILDINGS,6512,"Finance, Insurance and Real Estate"
3998,2015,2015-09-18_1608269.,BLANK CHECKS,6770,"Finance, Insurance and Real Estate"
3999,2015,2015-09-21_1079577.,ACCIDENT & HEALTH INSURANCE,6321,"Finance, Insurance and Real Estate"
4000,2015,2015-09-21_916085.,HOSPITAL & MEDICAL SERVICE PLANS,6324,"Finance, Insurance and Real Estate"
4001,2015,2015-09-23_1374536.,SERVICES-TESTING LABORATORIES,8734,Services
4002,2015,2015-09-25_911421.,ACCIDENT & HEALTH INSURANCE,6321,"Finance, Insurance and Real Estate"
4003,2015,2015-09-28_1054374.,SEMICONDUCTORS & RELATED DEVICES,3674,Manufacturing
4004,2015,2015-09-28_1441634.,SEMICONDUCTORS & RELATED DEVICES,3674,Manufacturing
4005,2015,2015-09-30_1403385.,LIFE INSURANCE,6311,"Finance, Insurance and Real Estate"
4006,2015,2015-10-02_1051771.,RETAIL-DEPARTMENT STORES,5311,Retail Trade
4007,2015,2015-10-02_1581607.,BLANK CHECKS,6770,"Finance, Insurance and Real Estate"
4008,2015,2015-10-06_711213.,REAL ESTATE,6500,"Finance, Insurance and Real Estate"
4009,2015,2015-10-06_749153.,REAL ESTATE,6500,"Finance, Insurance and Real Estate"
4010,2015,2015-10-06_786360.,REAL ESTATE,6500,"Finance, Insurance and Real Estate"
4011,2015,2015-10-06_812630.,REAL ESTATE,6500,"Finance, Insurance and Real Estate"
4012,2015,2015-10-07_104777.,TELEPHONE COMMUNICATIONS (NO RADIO TELEPHONE),4813,Transportation
4013,2015,2015-10-09_722392.,"ELECTRONIC COMPONENTS, NEC",3679,Manufacturing
4014,2015,2015-10-13_1328571.,TELEPHONE COMMUNICATIONS (NO RADIO TELEPHONE),4813,Transportation
4015,2015,2015-10-13_1470215.,SERVICES-MANAGEMENT CONSULTING SERVICES,8742,Services
4016,2015,2015-10-13_79958.,IRON & STEEL FOUNDRIES,3320,Manufacturing
4017,2015,2015-10-14_1020569.,REAL ESTATE INVESTMENT TRUSTS,6798,"Finance, Insurance and Real Estate"
4018,2015,2015-10-15_1410471.,"SERVICES-MISC HEALTH & ALLIED SERVICES, NEC",8090,Services
4019,2015,2015-10-15_1492426.,PHARMACEUTICAL PREPARATIONS,2834,Manufacturing
4020,2015,2015-10-20_1057436.,REAL ESTATE INVESTMENT TRUSTS,6798,"Finance, Insurance and Real Estate"
4021,2015,2015-10-21_1018946.,SERVICES-PERSONAL SERVICES,7200,Services
4022,2015,2015-10-22_1583513.,BLANK CHECKS,6770,"Finance, Insurance and Real Estate"
4023,2015,2015-10-22_350563.,ELECTRIC SERVICES,4911,Transportation
4024,2015,2015-10-22_919745.,PHARMACEUTICAL PREPARATIONS,2834,Manufacturing
4025,2015,2015-10-23_1310982.,CRUDE PETROLEUM & NATURAL GAS,1311,Mining
4026,2015,2015-10-23_700733.,NATIONAL COMMERCIAL BANKS,6021,"Finance, Insurance and Real Estate"
4027,2015,2015-10-23_912513.,MISCELLANEOUS CHEMICAL PRODUCTS,2890,Manufacturing
4028,2015,2015-10-26_1161315.,SERVICES-PREPACKAGED SOFTWARE,7372,Services
4029,2015,2015-10-26_880804.,"SERVICES-BUSINESS SERVICES, NEC",7389,Services
4030,2015,2015-10-27_1091801.,PERIODICALS: PUBLISHING OR PUBLISHING AND PRINTING,2721,Manufacturing
4031,2015,2015-10-27_1287701.,REAL ESTATE INVESTMENT TRUSTS,6798,"Finance, Insurance and Real Estate"
4032,2015,2015-10-28_701221.,HOSPITAL & MEDICAL SERVICE PLANS,6324,"Finance, Insurance and Real Estate"
4033,2015,2015-10-30_1001426.,SEMICONDUCTORS & RELATED DEVICES,3674,Manufacturing
4034,2015,2015-10-30_1166036.,CRUDE PETROLEUM & NATURAL GAS,1311,Mining
4035,2015,2015-10-30_1324245.,"SERVICES-COMPUTER PROGRAMMING, DATA PROCESSING, ETC.",7370,Services
4036,2015,2015-11-02_1459241.,REAL ESTATE INVESTMENT TRUSTS,6798,"Finance, Insurance and Real Estate"
4037,2015,2015-11-06_1059790.,PHARMACEUTICAL PREPARATIONS,2834,Manufacturing
4038,2015,2015-11-12_1082510.,ELECTRIC SERVICES,4911,Transportation
4039,2015,2015-11-13_1077183.,SERVICES-TESTING LABORATORIES,8734,Services
4040,2015,2015-11-13_1579471.,REAL ESTATE INVESTMENT TRUSTS,6798,"Finance, Insurance and Real Estate"
4041,2015,2015-11-16_1501350.,"SAVINGS INSTITUTION, FEDERALLY CHARTERED",6035,"Finance, Insurance and Real Estate"
4042,2015,2015-11-17_941548.,OIL & GAS FILED MACHINERY & EQUIPMENT,3533,Manufacturing
4043,2015,2015-11-18_1129633.,LIFE INSURANCE,6311,"Finance, Insurance and Real Estate"
4044,2015,2015-11-19_1313918.,FINANCE SERVICES,6199,"Finance, Insurance and Real Estate"
4045,2015,2015-11-23_1054102.,"SERVICES-BUSINESS SERVICES, NEC",7389,Services
4046,2015,2015-11-25_1085706.,STATE COMMERCIAL BANKS,6022,"Finance, Insurance and Real Estate"
4047,2015,2015-11-25_1373525.,STATE COMMERCIAL BANKS,6022,"Finance, Insurance and Real Estate"
4048,2015,2015-12-02_1588869.,BLANK CHECKS,6770,"Finance, Insurance and Real Estate"
4049,2015,2015-12-04_1124827.,ARRANGEMENT OF TRANSPORTATION OF FREIGHT & CARGO,4731,Transportation
4050,2015,2015-12-04_1254419.,SERVICES-PREPACKAGED SOFTWARE,7372,Services
4051,2015,2015-12-07_1347523.,REAL ESTATE INVESTMENT TRUSTS,6798,"Finance, Insurance and Real Estate"
4052,2015,2015-12-07_1490983.,REAL ESTATE,6500,"Finance, Insurance and Real Estate"
4053,2015,2015-12-08_1014507.,DENTAL EQUIPMENT & SUPPLIES,3843,Manufacturing
4054,2015,2015-12-08_1289236.,REAL ESTATE INVESTMENT TRUSTS,6798,"Finance, Insurance and Real Estate"
4055,2015,2015-12-09_1405277.,SERVICES-DIRECT MAIL ADVERTISING SERVICES,7331,Services
4056,2015,2015-12-14_105076.,PAPER MILLS,2621,Manufacturing
4057,2015,2015-12-14_78460.,NATURAL GAS DISTRIBUTION,4924,Transportation
4058,2015,2015-12-14_907562.,SERVICES-COMMERCIAL PHYSICAL & BIOLOGICAL RESEARCH,8731,Services
4059,2015,2015-12-15_1428669.,SERVICES-PREPACKAGED SOFTWARE,7372,Services
4060,2015,2015-12-15_772897.,"ELECTRONIC COMPONENTS, NEC",3679,Manufacturing
4061,2015,2015-12-21_84129.,RETAIL-DRUG STORES AND PROPRIETARY STORES,5912,Retail Trade
4062,2015,2015-12-21_907649.,CRUDE PETROLEUM & NATURAL GAS,1311,Mining
4063,2015,2015-12-23_1083689.,STATE COMMERCIAL BANKS,6022,"Finance, Insurance and Real Estate"
4064,2015,2015-12-23_800458.,"SERVICES-BUSINESS SERVICES, NEC",7389,Services
4065,2015,2015-12-28_1059790.,PHARMACEUTICAL PREPARATIONS,2834,Manufacturing
4066,2015,2015-12-29_17485.,RETAIL-DRUG STORES AND PROPRIETARY STORES,5912,Retail Trade
4067,2015,2015-12-29_849213.,REAL ESTATE INVESTMENT TRUSTS,6798,"Finance, Insurance and Real Estate"
4068,2016,2016-01-08_1432732.,SURGICAL & MEDICAL INSTRUMENTS & APPARATUS,3841,Manufacturing
4069,2016,2016-01-11_1379661.,NATURAL GAS TRANSMISSION,4922,Transportation
4070,2016,2016-01-11_1389170.,NATURAL GAS TRANSMISSION,4922,Transportation
4071,2016,2016-01-12_909954.,MISCELLANEOUS FOOD PREPARATIONS & KINDRED PRODUCTS,2090,Manufacturing
4072,2016,2016-01-13_714530.,STATE COMMERCIAL BANKS,6022,"Finance, Insurance and Real Estate"
4073,2016,2016-01-14_1525998.,AGRICULTURE CHEMICALS,2870,Manufacturing
4074,2016,2016-01-14_319201.,OPTICAL INSTRUMENTS & LENSES,3827,Manufacturing
4075,2016,2016-01-15_1327471.,RADIO & TV BROADCASTING & COMMUNICATIONS EQUIPMENT,3663,Manufacturing
4076,2016,2016-01-19_54441.,CONSTRUCTION SPECIAL TRADE CONTRACTORS,1700,Construction
4077,2016,2016-01-22_1548981.,REAL ESTATE INVESTMENT TRUSTS,6798,"Finance, Insurance and Real Estate"
